action,gbifID,datasetKey,license,occurrenceID,basisOfRecord,dateIdentified,decimalLatitude,decimalLongitude,country,countryCode,eventDate,year,kingdom,family,identifiedBy,institutionCode,collectionCode,catalogNumber,recordedBy,scientificName,typeStatus,recordedByID,identifiedByID,BIONOMIAcreatedBy,BIONOMIAcreatedByURI,BIONOMIAcreated
recorded,2513041167,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/AMD.63477,PRESERVED_SPECIMEN,,,,Italy,IT,1886-05-23,,Plantae,Fabaceae,,,Botany,AMD.63477,Levier E,Medicago blancheana Boiss. var. bonarotiana,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513043187,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/AMD.63490,PRESERVED_SPECIMEN,,,,Italy,IT,1875-05-22,,Plantae,Fabaceae,,,Botany,AMD.63490,Levier E,Medicago ciliaris Willd.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513054203,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/AMD.75369,PRESERVED_SPECIMEN,,,,Italy,IT,1886-02-13,,Plantae,Iridaceae,,,Botany,AMD.75369,Levier E,Crocus biflorus Mill.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513055854,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/AMD.76625,PRESERVED_SPECIMEN,,,,Italy,IT,1887-08-05,,Plantae,Juncaceae,,,Botany,AMD.76625,Levier E,Luzula pedemontana Boiss. & Reut.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513056230,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/AMD.76591,PRESERVED_SPECIMEN,,,,Italy,IT,1887-08-21,,Plantae,Juncaceae,,,Botany,AMD.76591,Levier E,Luzula pedemontana Boiss. & Reut.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513061224,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/AMD.83892,PRESERVED_SPECIMEN,,,,Italy,IT,1879-05-01/1879-05-31,,Plantae,Orchidaceae,,,Botany,AMD.83892,Levier E,Serapias cordigera L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513066973,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/AMD.87422,PRESERVED_SPECIMEN,,,,Italy,IT,1887-03-28,,Plantae,Liliaceae,,,Botany,AMD.87422,Levier E,Tulipa clusiana Sheph. ex Schult.f.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513071453,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/AMD.94581,PRESERVED_SPECIMEN,,,,Unknown,ZZ,1881-08-18,,Plantae,Rosaceae,,,Botany,AMD.94581,Levier E,Sanguisorba dodecandra Moretti,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513075076,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/AMD.96292,PRESERVED_SPECIMEN,,,,Italy,IT,,,Plantae,Plumbaginaceae,,,Botany,AMD.96292,Levier E,Armeria denticulata (A.Bertolini) DC.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513077477,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/AMD.99707,PRESERVED_SPECIMEN,,,,Italy,IT,1886-04-26,,Plantae,Ranunculaceae,,,Botany,AMD.99707,Levier E,Ranunculus bulbosus subsp. aleae (Willk.) Rouy & Foucaud,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513123214,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200067745,PRESERVED_SPECIMEN,,,,Germany,DE,1862-09-01/1862-09-30,,Plantae,Pottiaceae,,,Botany,L  0067745,Jack W; Levier E,Gymnostomum aeruginosum Sm.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513123887,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200068048,PRESERVED_SPECIMEN,2001/04/01,,,Unknown,ZZ,1879-04-15,,Plantae,Pottiaceae,Sollman P,,Botany,L  0068048,Levier E,Didymodon acutus (Brid.) K.Saito,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513137746,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200096161,PRESERVED_SPECIMEN,,,,Unknown,ZZ,1863-05-01/1863-05-31,,Plantae,Pottiaceae,,,Botany,L  0096161,Levier E,Bryoerythrophyllum recurvirostrum (Hedw.) P.C.Chen,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513138312,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200096296,PRESERVED_SPECIMEN,,,,Unknown,ZZ,1881-04-20,,Plantae,Pottiaceae,,,Botany,L  0096296,Levier E,Didymodon tophaceus (Brid.) Lisa,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513138663,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200093680,PRESERVED_SPECIMEN,1999/06/01,,,Italy,IT,1879-05-23,,Plantae,Pottiaceae,Sollman P,,Botany,L  0093680,Levier E,Trichostomum crispulum Bruch,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513138738,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200096074,PRESERVED_SPECIMEN,,,,Italy,IT,1883-07-01/1883-07-31,,Plantae,Pottiaceae,,,Botany,L  0096074,Levier E,Bryoerythrophyllum recurvirostrum (Hedw.) P.C.Chen,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513139137,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200095907,PRESERVED_SPECIMEN,2003/01/01,,,Italy,IT,1877-03-01/1877-03-31,,Plantae,Pottiaceae,Jiménez JA,,Botany,L  0095907,Levier E,Didymodon vinealis (Brid.) R.H.Zander,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513139477,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200095898,PRESERVED_SPECIMEN,1999/06/01,,,Unknown,ZZ,1877-05-01/1877-05-31,,Plantae,Pottiaceae,Sollman P,,Botany,L  0095898,Levier E,Didymodon fallax (Hedw.) R.H.Zander,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513139843,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200096148,PRESERVED_SPECIMEN,,,,Unknown,ZZ,1881-07-01/1881-07-31,,Plantae,Pottiaceae,,,Botany,L  0096148,Levier E,Bryoerythrophyllum recurvirostrum (Hedw.) P.C.Chen,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513140103,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200096307,PRESERVED_SPECIMEN,,,,Unknown,ZZ,1879-05-23,,Plantae,Pottiaceae,,,Botany,L  0096307,Levier E,Didymodon tophaceus (Brid.) Lisa,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513143848,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200107548,PRESERVED_SPECIMEN,2003/01/01,,,Italy,IT,1883-03-01/1883-03-31,,Plantae,Pottiaceae,Jiménez JA,,Botany,L  0107548,Levier E,Didymodon luridus Hornsch.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513144578,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200109171,PRESERVED_SPECIMEN,,,,Italy,IT,1846-03-08,,Plantae,Pottiaceae,,,Botany,L  0109171,Levier E,Barbula convoluta Hedw.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513144891,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200109314,PRESERVED_SPECIMEN,,,,Italy,IT,1879-05-11,,Plantae,Pottiaceae,,,Botany,L  0109314,Levier E,Barbula revoluta Brid.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513144976,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200107309,PRESERVED_SPECIMEN,2003/01/01,,,Italy,IT,1877-05-01/1877-05-31,,Plantae,Pottiaceae,Jiménez JA,,Botany,L  0107309,Levier E,Didymodon vinealis (Brid.) R.H.Zander,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513145603,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200107478,PRESERVED_SPECIMEN,2003/01/01,,,Unknown,ZZ,1879-04-20,,Plantae,Pottiaceae,Jiménez JA,,Botany,L  0107478,Levier E,Didymodon rigidulus Hedw.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513145758,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200107598,PRESERVED_SPECIMEN,2003/01/01,,,Italy,IT,1879-10-30,,Plantae,Pottiaceae,Jiménez JA,,Botany,L  0107598,Levier E,Didymodon insulanus (De Not.) M.O.Hill,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513146057,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200107568,PRESERVED_SPECIMEN,1999/08/01,,,Italy,IT,1883-04-01/1883-04-30,,Plantae,Pottiaceae,Sollman P,,Botany,L  0107568,Levier E,Didymodon luridus Hornsch.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513146317,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200107467,PRESERVED_SPECIMEN,2002/08/01,,,Italy,IT,1879-04-25,,Plantae,Pottiaceae,Sollman P,,Botany,L  0107467,Levier E,Didymodon vinealis (Brid.) R.H.Zander var. vinealis,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513146759,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200109338,PRESERVED_SPECIMEN,,,,Italy,IT,1880-11-26,,Plantae,Pottiaceae,,,Botany,L  0109338,Levier E,Barbula unguiculata Hedw.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513147125,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200109267,PRESERVED_SPECIMEN,2000/02/01,,,Unknown,ZZ,1879-03-01/1879-03-31,,Plantae,Pottiaceae,Sollman P,,Botany,L  0109267,Levier E,Barbula convoluta Hedw.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513184234,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200237258,PRESERVED_SPECIMEN,,,,Italy,IT,1882-10-03,,Plantae,Cryphaeaceae,,,Botany,L  0237258,Levier E,Cryphaea heteromalla (Hedw.) Brid.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513185618,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200237238,PRESERVED_SPECIMEN,,,,Italy,IT,1877-03-23,,Plantae,Cryphaeaceae,,,Botany,L  0237238,Levier E,Cryphaea heteromalla (Hedw.) Brid.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513186092,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200237237,PRESERVED_SPECIMEN,,,,Italy,IT,1979-10-30,,Plantae,Cryphaeaceae,,,Botany,L  0237237,Levier E,Cryphaea heteromalla (Hedw.) Brid.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513291392,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200754824,PRESERVED_SPECIMEN,,,,Italy,IT,1877-08-01/1877-08-31,,Plantae,Dicranaceae,,,Botany,L  0754824,Levier E,Dicranum scoparium Hedw.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513305791,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200796292,PRESERVED_SPECIMEN,,,,Italy,IT,1876-07-26,,Plantae,Brachytheciaceae,,,Botany,L  0796292,Levier E,Brachythecium reflexum (Starke) Schimp.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513306574,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200796365,PRESERVED_SPECIMEN,2009/01/01,,,Italy,IT,1877-03-01/1877-03-31,,Plantae,Brachytheciaceae,Orgaz JD,,Botany,L  0796365,Levier E,Brachythecium rutabulum (Hedw.) Schimp.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513306628,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200796289,PRESERVED_SPECIMEN,,,,Italy,IT,1880-08-13,,Plantae,Brachytheciaceae,,,Botany,L  0796289,Levier E,Brachythecium populeum (Hedw.) Schimp.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513306804,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200796398,PRESERVED_SPECIMEN,,,,Italy,IT,1879-06-09,,Plantae,Brachytheciaceae,,,Botany,L  0796398,Levier E,Brachythecium velutinum (Hedw.) Schimp.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513307724,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200796364,PRESERVED_SPECIMEN,,,,Italy,IT,1879-05-10,,Plantae,Brachytheciaceae,,,Botany,L  0796364,Levier E,Brachythecium rutabulum (Hedw.) Schimp.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513311158,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200818888,PRESERVED_SPECIMEN,,,,Italy,IT,1879-04-17,,Plantae,Orthotrichaceae,,,Botany,L  0818888,Levier E,Orthotrichum tenellum Bruch ex Brid.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513343759,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200938336,PRESERVED_SPECIMEN,,,,India,IN,1899-11-24,,Plantae,Pottiaceae,,,Botany,L  0938336,Levier E,Didymodon leskeoides K.Saito,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513344055,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200938332,PRESERVED_SPECIMEN,,,,India,IN,1903-09-18,,Plantae,Pottiaceae,,,Botany,L  0938332,Levier E,Didymodon leskeoides K.Saito,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513546308,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L.1240582,PRESERVED_SPECIMEN,,,,Unknown,ZZ,1878-10-06,,Plantae,Poaceae,,,Botany,L.1240582,Levier E,Eragrostis megastachya (Koeler) Link,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513565295,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L.1262279,PRESERVED_SPECIMEN,,,,Italy,IT,1976-07-01/1976-07-31,,Plantae,Poaceae,,,Botany,L.1262279,Levier E,Festuca dimorpha Guss.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513575445,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L.1271447,PRESERVED_SPECIMEN,,,,Italy,IT,1879-10-01/1879-10-31,,Plantae,Poaceae,,,Botany,L.1271447,Levier E,Kengia serotina (L.) Packer,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513607403,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L.1305620,PRESERVED_SPECIMEN,,,,Italy,IT,1882-08-01/1882-08-31,,Plantae,Asteraceae,,,Botany,L.1305620,Levier E,Gnaphalium uliginosum L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513623379,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L.1320646,PRESERVED_SPECIMEN,,,,Italy,IT,,,Plantae,Asteraceae,,,Botany,L.1320646,Levier E,Hieracium brachiatum A.Bertolini subsp. brachiatum,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513624198,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L.1320647,PRESERVED_SPECIMEN,,,,Italy,IT,,,Plantae,Asteraceae,,,Botany,L.1320647,Levier E,Hieracium brachiatum A.Bertolini subsp. brachiatum,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513634633,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L.1332325,PRESERVED_SPECIMEN,,,,Italy,IT,1873-05-15,,Plantae,Poaceae,,,Botany,L.1332325,Levier E,Psilurus nardoides Trin.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513635948,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L.1335126,PRESERVED_SPECIMEN,,,,Unknown,ZZ,1875-07-15,,Plantae,Poaceae,,,Botany,L.1335126,Levier E,Sesleria argentea (Savi) Savi,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513636071,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L.1335174,PRESERVED_SPECIMEN,,,,Unknown,ZZ,1875-07-15,,Plantae,Poaceae,,,Botany,L.1335174,Levier E,Sesleria argentea var. nitida (Ten.) Richt.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513636338,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L.1335175,PRESERVED_SPECIMEN,2020/06/07,,,Italy,IT,1875-07-15,,Plantae,Poaceae,Ubaldi D,,Botany,L.1335175,Levier E,Sesleria nitida Ten.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513637960,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L.1335144,PRESERVED_SPECIMEN,2020/06/07,,,Italy,IT,1875-07-15,,Plantae,Poaceae,Ubaldi D,,Botany,L.1335144,Levier E,Sesleria nitida Ten.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513664193,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L.1361210,PRESERVED_SPECIMEN,,,,Unknown,ZZ,1875-05-08,,Plantae,Cyperaceae,,,Botany,L.1361210,Levier E,Carex distachya Desf.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513739650,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L.1439749,PRESERVED_SPECIMEN,,,,Italy,IT,1875-01-01/1875-12-31,,Plantae,Colchicaceae,,,Botany,L.1439749,Levier E,Colchicum levieri Janka,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513741013,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L.1441811,PRESERVED_SPECIMEN,,,,Italy,IT,1886-05-13,,Plantae,Amaryllidaceae,,,Botany,L.1441811,Levier E,Allium roseum L. var. bulbiferum,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513742180,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L.1442770,PRESERVED_SPECIMEN,,,,Italy,IT,1878-10-01/1878-10-31,,Plantae,Asparagaceae,,,Botany,L.1442770,Levier E,Asparagus acutifolius L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513755263,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L.1459287,PRESERVED_SPECIMEN,,,,Italy,IT,1829-03-01/1829-03-31,,Plantae,Amaryllidaceae,,,Botany,L.1459287,Levier E,Narcissus odorus L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513758144,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L.1459188,PRESERVED_SPECIMEN,,,,Italy,IT,1878-04-01/1878-04-30,,Plantae,Amaryllidaceae,,,Botany,L.1459188,Levier E,Narcissus poeticus L. f. latifolia,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513758148,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L.1459305,PRESERVED_SPECIMEN,,,,Italy,IT,1879-03-01/1879-03-31,,Plantae,Amaryllidaceae,,,Botany,L.1459305,Levier E,Narcissus papyraceus Ker Gawl.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513775945,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L.1476868,PRESERVED_SPECIMEN,,,,Italy,IT,1886-02-13,,Plantae,Iridaceae,,,Botany,L.1476868,Levier E,Crocus biflorus Mill. var. lineatus,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513800771,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L.1502017,PRESERVED_SPECIMEN,,,,Italy,IT,1883-01-01/1883-12-01,,Plantae,Orchidaceae,,,Botany,L.1502017,Levier E,Dactylorchis sambucina (L.) Verm.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513821043,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L.1523803,PRESERVED_SPECIMEN,,,,Italy,IT,1876-05-01/1876-05-31,,Plantae,Orchidaceae,,,Botany,L.1523803,Levier E,Orchis papilionacea L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513821047,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L.1523852,PRESERVED_SPECIMEN,,,,Italy,IT,1883-07-01/1883-07-31,,Plantae,Orchidaceae,,,Botany,L.1523852,Levier E,Orchis pallens L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513827145,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L.1529052,PRESERVED_SPECIMEN,,,,Italy,IT,1873-05-09,,Plantae,Orchidaceae,,,Botany,L.1529052,Levier E,Serapias lingua L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,2513827795,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L.1530899,PRESERVED_SPECIMEN,,,,Italy,IT,1883-07-07,,Plantae,Orchidaceae,,,Botany,L.1530899,Levier E,Orchis globosa L.,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
